2021-05-18 01:31:01	ASK	3546.200		1
2021-05-18 01:31:02	TRADE	3546.000		7
2021-05-18 01:31:02	BID	3545.800		4
2021-05-18 01:31:02	ASK	3546.200		14
2021-05-18 01:31:02	TRADE	3544.800		12
2021-05-18 01:31:02	BID	3544.000		1
2021-05-18 01:31:02	ASK	3545.400		1
2021-05-18 01:31:03	TRADE	3545.200		5
2021-05-18 01:31:03	BID	3544.600		2
2021-05-18 01:31:03	ASK	3545.200		1
2021-05-18 01:31:03	TRADE	3545.200		2
2021-05-18 01:31:03	BID	3544.600		1
2021-05-18 01:31:03	ASK	3545.200		10
2021-05-18 01:31:04	TRADE	3544.800		1
2021-05-18 01:31:04	BID	3544.200		1
2021-05-18 01:31:04	ASK	3545.200		14
2021-05-18 01:31:04	TRADE	3544.200		3
2021-05-18 01:31:04	ASK	3544.800		2
2021-05-18 01:31:05	TRADE	3544.000		8
2021-05-18 01:31:05	BID	3543.800		1
2021-05-18 01:31:05	ASK	3544.600		3
2021-05-18 01:31:05	TRADE	3543.800		3
2021-05-18 01:31:05	BID	3543.400		1
2021-05-18 01:31:05	ASK	3543.800		3
2021-05-18 01:31:06	TRADE	3543.400		3
2021-05-18 01:31:06	BID	3542.600		1
2021-05-18 01:31:06	ASK	3542.800		1
2021-05-18 01:31:06	TRADE	3543.200		6
2021-05-18 01:31:06	BID	3543.200		7
2021-05-18 01:31:06	ASK	3543.400		1
2021-05-18 01:31:07	TRADE	3543.400		10
2021-05-18 01:31:07	BID	3543.400		3
2021-05-18 01:31:07	ASK	3543.800		2
2021-05-18 01:31:07	TRADE	3544.600		15
2021-05-18 01:31:07	BID	3543.800		2
2021-05-18 01:31:07	ASK	3545.000		1
2021-05-18 01:31:08	TRADE	3544.600		1
2021-05-18 01:31:08	BID	3544.200		1
2021-05-18 01:31:08	ASK	3544.800		2
2021-05-18 01:31:08	TRADE	3544.400		9
2021-05-18 01:31:08	BID	3544.200		3
2021-05-18 01:31:08	ASK	3544.800		1
2021-05-18 01:31:09	TRADE	3545.000		17
2021-05-18 01:31:09	BID	3544.400		4
2021-05-18 01:31:09	ASK	3544.600		1
2021-05-18 01:31:09	TRADE	3544.600		9
2021-05-18 01:31:09	BID	3544.600		4
2021-05-18 01:31:09	ASK	3545.200		1
2021-05-18 01:31:10	TRADE	3544.600		6
2021-05-18 01:31:10	BID	3544.600		2
2021-05-18 01:31:10	ASK	3545.000		3
2021-05-18 01:31:10	TRADE	3544.400		5
2021-05-18 01:31:10	BID	3543.800		2
2021-05-18 01:31:10	ASK	3544.600		4
2021-05-18 01:31:11	TRADE	3543.800		1
2021-05-18 01:31:11	BID	3543.200		1
2021-05-18 01:31:11	ASK	3543.400		1
2021-05-18 01:31:11	TRADE	3543.200		8
2021-05-18 01:31:11	BID	3542.800		5
2021-05-18 01:31:11	ASK	3543.200		7
2021-05-18 01:31:12	TRADE	3542.800		3
2021-05-18 01:31:12	BID	3542.800		3
2021-05-18 01:31:12	ASK	3543.000		8
2021-05-18 01:31:12	TRADE	3542.600		10
2021-05-18 01:31:12	BID	3542.200		1
2021-05-18 01:31:12	ASK	3542.800		3
2021-05-18 01:31:13	TRADE	3542.600		5
2021-05-18 01:31:13	BID	3542.400		1
2021-05-18 01:31:13	ASK	3542.600		3
2021-05-18 01:31:13	TRADE	3542.400		6
2021-05-18 01:31:13	BID	3542.000		1
2021-05-18 01:31:13	ASK	3542.400		5
2021-05-18 01:31:14	TRADE	3542.000		14
2021-05-18 01:31:14	BID	3541.600		2
2021-05-18 01:31:14	ASK	3542.400		2
2021-05-18 01:31:14	TRADE	3542.000		5
2021-05-18 01:31:14	BID	3541.800		3
2021-05-18 01:31:14	ASK	3542.200		3
2021-05-18 01:31:15	TRADE	3541.800		11
2021-05-18 01:31:15	BID	3541.800		1
2021-05-18 01:31:15	ASK	3542.000		1
2021-05-18 01:31:15	TRADE	3541.800		9
2021-05-18 01:31:15	BID	3541.200		1
2021-05-18 01:31:15	ASK	3541.800		1
2021-05-18 01:31:16	TRADE	3541.200		5
2021-05-18 01:31:16	BID	3542.000		1
2021-05-18 01:31:16	ASK	3542.400		5
2021-05-18 01:31:16	TRADE	3542.000		2
2021-05-18 01:31:16	BID	3541.800		2
2021-05-18 01:31:16	ASK	3542.200		4
2021-05-18 01:31:17	TRADE	3541.800		6
2021-05-18 01:31:17	BID	3540.800		1
2021-05-18 01:31:17	ASK	3541.800		3
2021-05-18 01:31:17	TRADE	3541.800		1
2021-05-18 01:31:17	BID	3540.800		4
2021-05-18 01:31:17	ASK	3541.600		1
2021-05-18 01:31:18	TRADE	3541.800		2
2021-05-18 01:31:18	BID	3541.200		1
2021-05-18 01:31:18	TRADE	3541.600		3
2021-05-18 01:31:18	BID	3540.600		1
2021-05-18 01:31:18	ASK	3541.600		2
2021-05-18 01:31:19	TRADE	3540.600		7
2021-05-18 01:31:19	BID	3540.800		1
2021-05-18 01:31:19	ASK	3541.200		1
2021-05-18 01:31:19	TRADE	3541.200		2
2021-05-18 01:31:19	BID	3541.200		1
2021-05-18 01:31:19	ASK	3541.800		1
2021-05-18 01:31:20	TRADE	3541.200		1
2021-05-18 01:31:20	BID	3540.200		3
2021-05-18 01:31:20	ASK	3540.600		1
