Dates,TSM_HIGH,TSM_LOW,TSM_OPEN,TSM_LAST,TSM_IV1st_90%,TSM_IV1st_95%,TSM_IV1st_97.5%,TSM_IV1st_100%,TSM_IV1st_102.5%,TSM_IV1st_105%,TSM_IV1st_110%,TSM_IV2nd_90%,TSM_IV2nd_95%,TSM_IV2nd_97.5%,TSM_IV2nd_100%,TSM_IV2nd_102.5%,TSM_IV2nd_105%,TSM_IV2nd_110%,TSM_IV1m_90%,TSM_IV1m_95%,TSM_IV1m_97.5%,TSM_IV1m_100%,TSM_IV1m_102.5%,TSM_IV1m_105%,TSM_IV1m_110%,TSM_IV2m_90%,TSM_IV2m_95%,TSM_IV2m_97.5%,TSM_IV2m_100%,TSM_IV2m_102.5%,TSM_IV2m_105%,TSM_IV2m_110%,TSM_IV3m_90%,TSM_IV3m_95%,TSM_IV3m_97.5%,TSM_IV3m_100%,TSM_IV3m_102.5%,TSM_IV3m_105%,TSM_IV3m_110%
17/7/2020,68.0,66.37,67.31,66.4,41.9736,31.8176,29.8901,30.1274,31.6752,33.1299,40.0424,36.0668,34.3492,33.5205,33.6232,33.8201,34.017,35.0581,36.0629,34.0502,33.5964,34.2045,34.3535,34.5104,36.433,35.2503,34.3676,33.9332,33.8347,33.7995,33.711,34.2471,36.091,35.5116,35.2356,35.0716,34.9189,34.7662,34.7544
20/7/2020,66.98,65.8,66.7,66.89,34.5838,33.5883,33.1682,33.3799,33.678000000000004,33.8329,34.7336,34.5521,33.6858,33.2915,33.157,33.0224,32.924,33.1708,34.7622,33.7029,33.2473,33.4462,33.7319,33.9265,34.8141,34.6429,33.8213,33.4443,33.2914,33.1386,33.0214,33.2244,35.4614,35.0084,34.7711,34.4614,34.1517,33.873000000000005,33.6962
21/7/2020,69.25,67.7073,68.84,67.81,33.4647,33.4377,33.1695,33.3582,33.5506,33.7651,34.7387,35.1774,34.1647,33.8391,33.5953,33.3515,33.4208,33.7778,33.4647,33.4377,33.1695,33.3582,33.5506,33.7651,34.7387,35.1697,34.2346,33.9096,33.6488,33.3881,33.4375,33.7526,35.2074,34.6797,34.3603,34.0158,33.6713,33.5887,33.6064
22/7/2020,68.9,68.03,68.1,68.53,34.3034,32.7027,32.0911,32.0676,32.4946,32.5977,33.319,34.4326,33.1985,32.9831,32.7678,32.5865,32.5837,32.7166,34.3502,32.8027,32.2387,32.2025,32.5536,32.4214,33.4483,34.4409,33.3052,33.0822,32.8591,32.6744,32.6917,32.8323,34.5174,33.8483,33.5839,33.3194,33.1095,33.1861,33.3102
23/7/2020,68.5,66.752,68.26,67.37,33.0971,33.1915,32.0534,32.0376,32.257,32.779,33.5025,34.6409,33.0631,32.5099,32.2191,31.9284,31.8607,32.1552,33.5549,33.0226,32.2945,32.4123,32.5799,32.5532,33.7017,34.4993,33.1269,32.662,32.4427,32.2238,32.1469,32.2678,34.1085,33.3931,33.2144,33.2351,33.256,33.1494,32.6907
24/7/2020,76.89,71.35,71.4,73.9,37.3132,35.1692,34.8231,34.2755,34.2491,34.9626,36.6754,36.4323,35.7256,35.3446,34.9636,34.7255,34.7885,34.9649,37.744,35.4453,34.8253,34.0759,34.0902,34.8331,36.3934,36.6087,35.8585,35.5586,35.2592,35.0523,35.0398,35.0985,37.0205,36.2701,36.0868,35.9043,35.7118,35.4967,35.2389
27/7/2020,83.4,80.43,81.36,83.25,44.4613,43.6951,43.2702,43.6332,43.9087,43.9087,43.9087,42.049,40.8321,40.4582,40.2647,40.0367,39.6128,39.467,46.4076,42.5713,42.0262,41.1874,41.5194,41.5194,41.5194,41.9993,40.5493,40.1633,40.0493,39.8944,39.5051,39.3055,41.6497,40.3469,39.9177,39.6728,39.4233,39.122,38.8807
28/7/2020,79.58,76.49,79.345,76.92,43.7833,41.9573,41.7463,42.0465,42.2099,42.5445,44.1461,40.9258,40.1104,39.7412,39.8541,39.9671,40.1462,40.6854,45.7635,42.7796,38.9308,41.7689,42.0554,40.1615,43.6788,40.7711,40.0673,39.7634,39.8355,39.9077,40.0099,40.2977,40.4218,39.8861,39.6673,39.6511,39.635,39.6199,39.5923
29/7/2020,83.37,77.06,77.11,82.67,42.0883,41.7332,41.0813,41.9667,43.2658,43.6585,45.8504,40.5916,40.1144,40.001,39.9776,39.9543,40.3016,41.2036,43.0549,42.3144,42.2665,42.6391,43.143,42.4436,42.5883,41.0428,40.5094,40.3451,40.3632,40.3813,40.5905,41.1719,41.4066,40.8281,40.6159,40.6323,40.6489,40.6904,40.8645
30/7/2020,81.28,78.61,80.01,79.93,41.2677,40.3482,40.4999,41.0296,41.6299,43.0725,45.1604,40.4961,40.2914,40.1755,40.0597,40.7705,41.4939,42.5065,42.2333,41.8936,41.3409,41.1422,41.7744,42.3216,43.7312,40.9501,40.9427,40.8436,40.7445,41.1447,41.5545,42.2282,41.4975,41.4628,41.3146,41.1667,41.2293,41.2955,41.5747
31/7/2020,79.77,77.51,79.63,78.89,40.8595,39.1544,38.8682,39.3259,40.281,41.2848,43.354,40.5798,39.9716,39.7533,39.5466,39.5009,39.7687,40.4944,41.5425,40.3748,40.2066,40.2353,40.8338,40.8977,42.0844,40.9493,40.429,40.1909,39.9558,39.857,40.0239,40.5871,41.2641,40.6312,40.441,40.2682,40.1662,40.2012,40.4805
3/8/2020,79.15,77.41,77.77,78.95,41.6537,40.4831,40.0483,40.9906,41.0594,41.6104,43.5259,41.538,40.2455,40.1432,40.0508,40.0555,40.1802,40.7163,45.2196,42.5046,42.5185,40.9316,41.7114,42.0892,42.6748,41.485,40.8775,40.728,40.5813,40.5649,40.7093,41.1356,41.8282,41.6462,41.3874,41.1259,40.982,40.9837,41.1229
4/8/2020,80.19,78.74,79.33,80.19,42.6485,40.5123,40.495,40.2577,40.0261,39.9542,42.4461,41.3989,40.5173,40.2074,39.9055,39.8265,39.7476,40.6217,42.6346,40.964,40.7741,40.485,40.0388,40.548,41.7601,42.2599,41.4098,41.1163,40.8251,40.5965,40.3682,40.9964,42.699,41.8891,41.5486,41.2108,40.9446,40.6786,40.9967
5/8/2020,84.0,80.57,80.98,81.63,42.7605,42.56800000000001,43.0888,43.5589,43.9011,45.1378,47.4422,42.5244,41.81,41.6026,41.3992,41.1965,41.1893,41.7151,43.8381,43.0707,42.8832,41.9322,40.7339,41.4191,43.4844,43.4876,42.9003,42.7336,42.4263,42.0973,42.0131,42.5207,43.5642,43.1581,43.0576,42.7501,42.4105,42.2387,42.3618
6/8/2020,82.1,80.22,82.04,80.52,41.2279,39.7419,39.7962,41.13800000000001,41.9523,42.3532,45.2442,40.964,40.6314,40.4796,40.3942,40.5068,40.6195,41.1141,41.0821,40.6642,40.8633,40.5827,41.0199,41.4112,42.3878,42.36600000000001,41.8647,41.3821,40.9863,41.4828,42.0007,41.7659,42.7068,42.0961,41.778,41.5497,41.5895,41.6293,41.5791
7/8/2020,80.785,79.41,80.49,80.03,43.4479,41.3809,41.1645,41.8676,42.0784,42.5729,46.3776,41.7257,41.5758,41.2711,40.9664,41.0275,41.0904,41.9242,42.6692,42.8791,41.7001,41.4283,41.0499,41.762,42.33,43.5222,42.3243,41.93600000000001,41.6744,41.7275,42.2063,42.0315,43.6755,42.7218,42.3879,42.0541,42.1433,42.2349,42.4472
10/8/2020,80.85,79.2199,80.55,79.87,44.3703,41.3225,41.4201,42.5242,44.1266,46.1395,50.7487,42.7823,41.5447,41.2521,40.9596,41.0583,41.1733,41.9084,42.7499,41.5395,41.3996,41.6641,39.8514,40.1238,44.0989,42.7136,41.6449,41.9964,41.7168,41.9048,41.8711,41.9774,42.89,42.3064,42.1967,42.0869,42.043,42.0018,42.1825
11/8/2020,79.1967,77.94,79.09,77.94,45.9262,41.7859,40.365,39.6819,38.948,39.2763,42.4491,43.2219,42.1345,41.6429,41.1855,40.7484,40.7656,41.0963,44.7913,41.2502,40.5423,40.4438,40.0819,40.6453,41.5665,43.8059,42.4048,41.9694,41.5522,41.2039,41.1874,41.4614,43.11600000000001,42.1806,41.832,41.5619,41.3026,41.2867,41.3748
12/8/2020,79.55,77.73,78.16,79.39,44.5883,39.7452,38.6679,38.3818,39.425,40.4724,44.6456,39.7846,38.3576,38.0248,37.6921,37.8144,38.1434,39.2662,41.1219,39.2761,38.8225,38.0174,37.5438,38.2458,39.7678,40.9516,39.97,39.7208,39.4583,39.3608,39.404,39.7356,40.9111,40.1901,40.0212,39.8525,39.8517,39.9273,40.1502
13/8/2020,79.1,77.83,79.0,78.3,43.8057,35.0899,33.0826,32.9352,33.9008,35.889,43.2218,37.3761,35.7919,35.3855,35.1184,34.9573,35.2673,36.2137,37.4097,35.5313,35.136,34.9978,34.9215,35.6551,36.5515,39.2098,38.106,37.7022,37.4075,37.0907,37.0051,37.3438,39.2603,38.5933,38.3856,38.2237,38.0796,38.0108,38.0149
14/8/2020,79.23,78.05,78.42,78.41,43.6334,35.1595,32.2433,30.6572,31.5895,34.5135,42.6557,35.2791,34.1314,33.8879,33.7319,33.7324,34.2196,35.4054,35.145,33.9696,33.6467,33.4655,32.3629,32.8337,34.9862,37.8041,37.4134,36.9988,36.6581,36.3482,36.3475,36.4956,38.0741,37.6728,37.3618,37.0217,36.7767,36.8275,36.9708
17/8/2020,80.89,79.66,79.8,80.19,47.0111,42.4319,41.2997,40.0853,40.1066,42.109,51.0495,36.197,34.6872,34.2416,33.9014,34.1275,34.3536,36.1153,36.1383,34.5933,34.1879,33.9325,34.1376,34.3279,36.0772,38.0855,36.9315,36.5578,36.2469,36.2735,36.3,36.62,37.6492,36.8396,36.645,36.4843,36.5023,36.5202,36.6495
18/8/2020,80.82,79.25,80.22,79.41,54.1883,36.7909,32.1592,31.6242,33.7338,37.4535,49.7935,35.3213,33.731,33.577,33.423,33.6526,33.964,35.2157,35.3213,33.731,33.577,33.423,33.6526,33.964,35.2157,37.4677,36.4352,36.1942,35.9533,35.966,36.0329,36.5321,37.1816,36.6007,36.3129,36.0252,36.1088,36.2718,36.4753
19/8/2020,79.23,78.25,79.01,78.54,69.7603,45.0297,36.2904,34.9774,39.2666,44.1617,60.535,35.9353,34.3128,33.8565,33.522,33.3642,33.9402,35.3881,35.9012,34.1948,33.8418,33.5093,33.1449,34.084,35.323,37.5641,37.0487,36.8129,36.5843,36.4262,36.5609,36.8875,38.4648,37.3622,37.0035,36.7103,36.4877,36.5584,36.7476
20/8/2020,77.1,75.98,76.32,76.81,97.6905,51.4567,36.2653,29.9927,34.5604,46.1159,77.0887,36.2206,34.4727,33.7258,33.5848,33.4637,33.6743,35.2451,36.127,34.3245,33.5244,33.5761,33.3932,33.3681,35.0549,38.272,37.4226,37.0335,36.8059,36.5837,36.4211,36.3027,37.946,37.4429,37.2518,36.9981,36.7423,36.5828,36.5981
21/8/2020,78.73,77.86,78.02,78.34,50.9824,37.3522,33.4791,32.7834,32.7377,33.8134,44.0411,37.5792,35.7495,35.0572,34.4681,33.9811,34.1844,35.0197,38.9121,36.4165,35.8827,35.4706,34.4518,34.9319,35.781,40.2571,38.9586,38.4465,37.99800000000001,37.6011,37.5525,37.6776,40.3149,39.1233,38.6374,38.2023,37.8106,37.712,37.6129
24/8/2020,79.91,78.49,79.73,78.9,35.7966,33.9167,33.4186,32.8062,32.8162,33.413000000000004,35.2825,37.3885,36.5816,36.2697,35.9622,35.6768,35.4221,35.5879,34.645,33.1108,33.9766,33.5355,33.5593,33.906,35.7746,37.4842,36.8434,36.5742,36.3075,36.0798,35.9061,36.0703,37.6969,37.4211,37.2448,37.0669,36.9635,36.9638,37.1245
25/8/2020,80.48,79.47,79.85,80.04,36.3587,33.7403,33.0647,32.6956,32.7137,32.8741,34.3505,37.8931,36.6885,36.4478,36.2203,36.4212,36.622,37.0581,36.3897,35.7276,36.5701,34.169000000000004,35.14,34.6349,36.2152,38.0542,37.1018,37.0762,37.0539,37.0232,36.9968,37.344,38.3659,37.8935,38.2699,38.6253,38.1681,37.7157,37.8945
26/8/2020,82.165,81.01,81.25,81.75,37.9848,35.4931,34.8063,34.5618,34.8836,35.529,38.1083,38.2731,37.1141,36.7857,36.8471,36.9545,37.2206,38.1422,37.7842,37.6864,36.5223,35.5716,35.6484,35.5034,37.1043,38.2477,37.2942,37.0124,37.04,37.1042,37.2953,37.9912,38.2039,37.6018,37.3988,37.3691,37.36,37.4233,37.7302
27/8/2020,82.31,80.17,82.18,80.6,41.3595,37.7606,35.9768,34.8668,34.7801,35.2111,37.5704,38.8456,37.7741,37.4294,37.2448,37.3789,37.51300000000001,38.1463,37.6439,37.1005,35.4501,36.1415,35.8846,36.7899,38.5003,38.5415,37.6706,37.4141,37.2873,37.4174,37.5476,38.0036,38.0712,37.5114,37.3907,37.3522,37.4763,37.6004,37.784
28/8/2020,80.88,79.91,80.06,80.44,39.7868,36.8563,36.2684,35.8894,35.7695,36.1188,37.566,39.8936,38.8798,38.5483,38.3352,38.4617,38.5883,39.3681,39.2069,37.3857,37.0466,36.9489,37.5865,36.6306,37.9018,39.5863,38.7825,38.5127,38.3219,38.3582,38.395,39.1145,39.1596,38.6483,38.4635,38.3037,38.2153,38.1274,38.7629
31/8/2020,79.76,78.69,79.0,79.25,40.5042,37.9024,37.3668,37.2524,37.3371,37.7697,40.2528,40.5324,39.4734,39.5057,39.538,39.7334,40.0029,40.927,40.4794,38.3402,37.5117,37.5764,38.2123,38.3361,39.8289,39.9017,39.037,39.0549,39.0728,39.2671,39.5416,40.1822,39.2537,38.5909,38.5939,38.5969,38.7901,39.0696,39.4149
1/9/2020,81.6,79.99,80.12,81.55,42.5801,41.5476,41.5077,41.537,41.6032,42.1814,44.985,43.9092,43.127,42.9341,43.0647,43.3055,43.6268,44.6584,43.6832,41.6222,40.8222,41.161,41.1136,41.419,43.3292,43.0641,42.4021,42.0185,42.0787,42.2899,42.4974,42.9031,42.2655,41.7188,41.1513,41.1434,41.326,41.4228,41.2089
2/9/2020,82.71,79.88,81.35,82.17,51.2212,52.1543,50.845,49.7391,51.0926,52.1374,53.5254,56.1869,54.6766,53.8677,54.414,54.9603,55.4135,56.3183,56.0351,55.0015,53.4054,55.3761,51.4339,51.7497,53.0352,53.7396,53.0905,52.5774,52.8753,53.1749,53.5019,54.2342,51.5596,51.6987,51.4508,51.526,51.6026,51.8152,52.3904
3/9/2020,81.81,78.38,81.12,81.18,56.9955,51.0385,51.0975,52.8476,51.0008,54.4156,53.3109,54.7336,54.0483,53.7499,54.4469,55.4176,56.1168,56.4288,56.4315,51.7355,54.1028,53.3874,48.3519,50.2349,50.5703,57.5316,57.9139,57.1099,56.4779,51.9278,50.1325,52.7158,54.0296,53.5638,54.2344,53.3648,52.07100000000001,51.4641,53.0504
4/9/2020,81.47,77.41,80.5,78.91,58.1242,48.1766,47.576,47.7588,46.3772,47.0831,48.8408,49.4656,48.51600000000001,49.6681,50.8832,51.6115,51.6861,52.0789,51.2201,52.8969,49.0541,50.667,48.8378,52.2018,50.89100000000001,47.0135,46.3912,45.7371,50.7101,53.0959,52.0148,51.3072,47.6421,47.727,48.4732,49.2541,49.904,50.3739,49.6727
8/9/2020,79.15,77.22,78.02,77.32,60.3756,54.3377,52.0592,51.0367,49.7226,49.4632,50.3491,51.3215,50.5312,50.2132,50.0308,49.8484,49.7675,49.7405,49.7906,47.9625,47.4294,47.3344,47.9653,47.8442,48.5566,48.8846,47.5007,46.7963,46.1213,50.2019,48.8971,47.8581,48.9763,47.3629,46.6836,46.7494,46.8164,47.0057,47.5399
9/9/2020,79.7,78.55,78.62,79.4,52.1408,40.215,40.0739,39.7779,39.9532,40.771,44.5953,45.5248,44.5088,44.5784,44.648,44.6328,44.5713,45.1108,42.5463,41.6015,41.7165,41.8749,39.6759,39.7302,37.7092,41.5839,41.8774,42.4456,43.4432,42.3051,42.7045,42.4567,43.4648,43.4289,43.0225,42.6276,42.9269,43.606,43.5163
10/9/2020,81.23,78.76,80.74,78.9,46.7415,41.2056,40.6525,39.0724,38.2552,38.8185,42.7853,43.0211,42.2196,42.276,42.3323,42.3025,42.1816,42.3426,41.1863,40.4829,40.5678,40.8705,39.2901,38.0225,41.3705,41.1887,40.8801,42.50100000000001,42.267,41.7996,42.5167,43.8174,42.2315,42.9704,42.4744,41.9842,41.7147,41.674,42.6396
11/9/2020,80.3,78.6,80.01,78.82,45.4026,36.1167,33.838,32.8322,33.1086,34.8873,40.9598,41.7009,40.5927,40.4938,40.4054,40.3494,40.3343,40.7084,42.2146,39.5528,39.7894,39.4431,37.8193,38.4234,39.4169,41.1626,39.3571,40.2183,40.4471,40.297,39.7134,39.6762,41.3591,38.9236,39.4726,40.0629,40.3108,40.1269,40.3644
14/9/2020,81.12,79.95,80.5,80.5,64.8114,43.7164,39.8953,36.9532,36.4335,38.5392,49.4876,43.9223,42.1644,41.5413,41.2067,41.6593,42.1118,43.113,43.8825,41.8361,40.7586,40.5884,40.74,41.6087,43.2126,41.7651,40.0114,39.9439,40.2049,40.1937,40.6808,40.9795,41.1385,40.884,40.8994,40.9675,41.1761,41.3848,41.389
15/9/2020,86.79,81.38,81.56,85.85,58.5041,45.2616,42.3538,43.1028,46.7682,51.9197,61.6804,44.0558,43.9386,43.9421,44.1891,44.9272,45.6654,46.4133,43.7266,43.6289,43.9256,43.8835,44.6805,45.411,46.3233,45.5683,44.214,44.0417,44.5073,44.7491,45.0356,45.5815,45.4386,44.5059,44.5426,44.4325,44.0264,43.6214,44.2584
16/9/2020,86.49,83.04,86.49,83.13,70.8255,49.0588,42.7148,41.9656,44.1051,50.1141,67.0561,43.9421,43.2858,43.0582,42.8795,42.7837,43.4321,45.0918,43.9421,43.2858,43.0582,42.8795,42.7837,43.4321,45.0918,45.4103,43.4113,43.1029,43.407,43.905,43.9306,44.6094,44.8185,44.0636,43.7565,43.5062,43.2947,43.4232,43.7957
17/9/2020,82.285,80.61,81.0,81.91,102.5564,63.191,46.74800000000001,38.5932,41.3611,46.2625,76.5143,44.4912,43.6156,43.4297,43.7495,44.1543,44.6459,45.8794,46.2421,44.0103,43.3634,44.1507,44.431,44.6338,45.9429,44.8865,42.5293,41.6733,42.3931,43.595,44.2875,45.0247,43.0048,42.608,42.5624,42.8462,43.1855,43.5673,44.452
18/9/2020,82.84,80.11,82.37,80.23,43.4508,37.7289,36.0955,35.3092,35.2882,36.184,39.9599,42.0961,40.5209,40.0853,39.8685,40.5896,41.3106,42.8134,44.0117,41.5544,41.0691,40.5473,43.0568,41.1599,44.1617,42.1771,41.2691,40.1206,39.5513,40.5516,41.404,42.3606,41.3773,40.4131,39.7488,39.3418,40.0383,40.7349,41.3906
21/9/2020,80.65,79.085,79.8,80.59,41.93,40.0995,39.8084,42.6374,40.8167,41.2977,42.4822,41.6941,39.6733,38.1512,37.613,39.3412,41.0694,42.0129,40.1691,42.6679,40.347,41.5673,40.9518,41.4782,42.2279,41.7474,39.7444,38.3001,37.7881,39.421,41.0579,41.9688,42.3915,40.8789,40.8755,40.865,40.8362,40.8074,41.1053
22/9/2020,80.89,79.4,80.83,80.48,45.2034,44.9488,44.7047,44.2013,46.5811,45.233,44.339,42.7215,41.7662,41.5222,41.4151,41.7763,42.1376,42.5188,46.3925,42.9024,42.6181,43.0037,42.8051,41.657,46.9476,42.6423,41.6974,41.3983,41.2577,41.6568,42.0564,42.5038,41.9973,41.0037,40.2602,39.8439,40.5463,41.2489,42.2747
23/9/2020,79.93,77.89,79.7,77.92,44.4253,43.5752,43.4812,43.0313,42.8962,42.8318,43.4015,43.4822,42.7669,42.596,42.5433,42.4959,42.5421,42.7889,46.267,42.5601,42.2801,45.6496,41.4721,43.5604,44.6537,43.3978,42.7011,42.5157,42.4334,42.3564,42.3711,42.5769,42.7928,42.1498,41.8861,41.659,41.4369,41.3011,41.2895
24/9/2020,78.995,76.17,76.82,78.38,44.8874,43.8689,43.5539,46.9503,43.6068,44.6217,43.9891,43.7291,43.3223,43.2764,43.2728,43.3408,43.6342,43.7879,51.0306,42.0311,43.002,41.1897,52.2312,41.7794,50.1397,43.4213,43.0257,42.9827,42.9813,43.0412,43.2942,43.4361,41.8943,41.5899,41.5687,41.5825,41.6373,41.8214,41.9907
25/9/2020,78.92,77.39,78.17,78.88,42.6061,41.0533,41.549,42.3822,42.0446,41.7041,42.2075,40.6105,40.3083,40.5366,40.7866,40.9901,41.1263,41.6059,44.1141,39.6031,39.328,41.339,39.0318,39.476,43.2799,40.2486,40.0307,40.3953,40.7885,41.0334,41.0625,41.4546,39.2709,39.208,39.7679,40.3649,40.6832,40.5968,40.8721
28/9/2020,80.37,79.47,80.31,79.77,46.4417,44.7099,46.2221,45.0736,44.5511,44.291,45.297,42.3243,41.4371,41.4271,41.4171,41.575,41.7445,42.139,41.715,38.4678,40.9124,41.1269,40.2018,41.0291,41.6382,41.8213,41.4841,41.2397,40.9975,41.1624,41.3556,41.8985,40.2745,40.6579,40.3152,39.9752,40.1612,40.3838,41.1391
29/9/2020,81.24,79.31,79.7,80.51,49.984,46.2078,46.207,47.6483,46.4438,46.544,50.9141,44.4693,42.794,42.0608,41.6199,41.822,42.0241,42.7515,42.7871,43.1915,41.4421,41.8709,39.8334,35.7311,41.5551,44.0099,42.0851,41.5013,41.172,41.401,41.6301,42.3071,42.356,41.152,41.1577,41.1021,40.9078,40.7195,41.346
30/9/2020,81.935,80.57,80.59,81.07,45.2091,44.5281,45.9698,43.7479,42.8063,43.976000000000006,46.5016,42.0484,40.7798,40.088,39.9078,40.1466,40.3666,40.3978,47.8477,39.7196,38.1226,42.1501,40.3383,39.0961,40.7116,41.2255,39.8558,39.0847,39.022,39.5414,39.993,39.3757,39.7574,38.7981,38.2449,38.3793,39.0756,39.6832,38.9593
1/10/2020,82.72,81.74,82.06,82.62,46.8442,45.0848,45.3492,45.9318,45.5949,44.9259,45.3954,41.1492,40.8598,40.9401,41.4015,41.8629,42.289,43.0915,40.7409,40.8866,40.3156,41.3197,40.6729,39.1177,40.2137,41.6274,41.3428,41.3565,41.6585,41.96100000000001,42.3325,43.1116,41.7731,41.5823,41.5604,41.7213,41.8823,42.0836,42.5156
2/10/2020,82.195,80.61,80.71,80.8,45.2906,43.0029,44.4811,43.3288,43.4076,43.8337,43.653,41.8948,40.817,40.3738,40.2638,40.4951,40.7268,41.2259,47.9912,41.1215,42.365,43.5186,40.4364,39.823,39.93,41.8738,41.0675,40.6708,40.2886,39.927,39.5828,39.6779,41.4771,41.0232,41.0901,41.0828,41.0043,40.9336,40.6678
5/10/2020,84.63,81.55,81.55,84.54,48.6395,48.2164,43.5292,43.3384,43.7776,45.2872,47.915,41.3898,41.6262,41.7786,41.9311,42.1045,42.2843,42.6571,45.7786,43.1675,42.4971,40.8088,42.3416,43.6595,44.9805,41.8863,40.8516,41.0932,41.3349,41.4488,41.5239,41.5501,41.7546,40.8613,40.9235,40.9863,40.9945,40.9859,41.1591
6/10/2020,84.45,82.765,83.77,83.12,49.3316,45.1667,46.2611,46.1855,45.8219,46.6971,47.6554,41.0757,40.6601,40.5962,40.6428,40.7031,40.8539,41.3721,44.5609,42.1542,42.298,42.1306,42.1356,41.3459,42.9929,41.4881,40.6095,40.4373,40.4882,40.5085,40.3283,40.4031,41.7281,40.9415,40.6852,40.5297,40.3832,40.293,40.2912
7/10/2020,87.0,84.78,84.78,86.92,52.3886,48.5312,48.1561,49.1537,49.539,50.4252,52.7235,45.1488,44.6793,44.6717,44.9171,45.2056,45.4325,45.8432,44.5046,44.8118,45.4384,44.3898,45.0395,45.7125,43.4958,44.7803,43.907,43.5321,43.483,43.4901,43.5587,43.7936,43.7385,42.9769,42.7208,42.6721,42.6588,42.6405,42.5647
8/10/2020,88.86,86.52,88.86,87.8,49.6842,45.3201,44.769,44.7793,45.4857,46.6139,50.5824,44.9542,44.018,43.8336,44.0659,44.2983,44.8565,45.9957,58.8079,45.4806,44.3358,43.8282,44.7495,43.8043,45.6044,43.8387,44.6036,44.0979,44.1342,43.2511,43.4663,43.1779,44.0416,43.2458,42.9355,42.8509,42.7665,42.7171,42.7
9/10/2020,88.8,87.64,88.34,88.78,52.063,50.3537,48.1031,48.6892,48.8787,49.595,54.7119,43.5198,42.9778,43.1234,43.4588,43.8553,44.3417,45.2602,41.7556,39.4311,43.0437,41.6866,41.4714,43.2485,44.108,42.5913,42.4759,43.0644,42.3118,43.3554,42.21,43.3358,43.7164,43.5821,43.6151,43.698,43.8037,43.94300000000001,43.7973
12/10/2020,91.27,88.68,89.12,90.91,60.7335,56.732,56.7251,59.1539,62.1394,64.161,70.2899,46.3303,44.3661,43.9924,43.9356,44.4555,44.9859,46.1645,55.5161,48.3421,47.1655,47.8487,47.3097,48.0311,48.3483,45.5512,45.345,44.7886,45.1201,45.3843,45.2004,45.6163,45.986,45.8785,45.8399,45.8605,45.9886,46.0653,45.6458
13/10/2020,90.65,89.43,90.5,89.64,67.6906,57.9071,59.6198,63.5509,68.1713,72.8964,83.6407,46.3877,44.3133,44.1112,43.909,44.0187,44.1795,45.3745,55.3162,49.5028,34.8282,44.7772,42.4125,44.2933,45.3041,44.4307,43.3206,43.7435,43.6608,43.1937,43.532,44.0899,44.5904,44.2547,44.2976,44.3404,44.3512,44.3567,44.572
14/10/2020,89.88,88.27,89.65,88.6,92.8245,78.969,79.4232,80.5934,82.4062,88.0962,103.3539,44.4242,43.1672,43.1383,43.2823,43.4959,43.7718,44.8371,44.9115,46.4003,45.0252,45.8307,43.8123,44.3001,42.3734,43.3065,42.5847,42.7558,42.8528,43.0691,43.14,43.5278,44.8822,44.2828,44.1282,44.0155,43.9394,43.896,43.4935
15/10/2020,89.49,87.19,87.29,88.15,90.5063,54.5102,47.3889,41.6157,40.8379,56.8291,80.7684,40.0186,39.037,38.9649,39.3536,39.7581,40.3306,41.5679,41.0347,41.7996,42.5926,43.3748,41.3362,42.3473,39.4404,41.1598,40.1548,39.8685,39.9337,39.8619,40.1824,40.9529,43.416,42.4103,42.069,41.9249,41.8095,41.9973,42.4539
16/10/2020,88.59,86.44,88.55,86.7,36.4309,33.6751,32.5167,33.4293,34.5937,36.1526,44.2131,40.4342,39.041,38.7513,38.8917,39.1722,39.6128,40.9486,42.3086,41.6511,43.485,41.9397,40.6985,39.9418,41.5722,39.2482,38.3776,37.9188,38.3322,38.3281,38.724,39.9203,41.1415,40.629,40.4917,40.665,40.9395,41.1786,41.5676
19/10/2020,89.62,87.29,88.34,87.56,41.7521,39.9482,39.1599,39.2603,39.3767,39.6295,40.5639,39.5624,38.576,38.1968,38.0709,37.945,37.9578,38.1715,42.1224,40.2202,39.3146,39.1948,39.5693,39.7376,40.9292,39.6008,38.6352,38.2706,38.1547,38.0388,38.0566,38.271,40.304,39.6968,39.587,39.6474,39.7078,39.8105,40.0221
20/10/2020,88.98,87.77,87.79,88.26,42.0681,40.1599,41.029,41.4574,41.3235,41.2704,42.2525,40.497,39.5011,39.292,39.3465,39.4032,39.4657,39.0608,42.0681,40.1599,41.029,41.4574,41.3235,41.2704,42.2525,40.4882,39.5459,39.3583,39.4273,39.4925,39.5471,39.2148,40.3795,39.898,39.8971,40.0923,40.2303,40.2112,40.4713
21/10/2020,88.87,87.5662,88.0,87.64,44.4068,39.6588,40.4093,40.4046,40.7912,40.1698,41.4619,40.0105,39.0867,38.7784,38.8955,39.0127,38.9784,39.0553,43.8836,39.6919,39.9343,40.1679,40.6742,40.1531,41.6185,40.045,39.1855,38.92,39.0619,39.2039,39.1846,39.2874,40.1947,39.7258,39.7038,39.9893,40.2749,40.2899,40.4429
22/10/2020,88.94,87.88,88.44,88.21,41.2354,38.7629,38.2077,38.5469,38.3035,39.1903,40.2579,38.4972,37.8678,37.7316,37.8206,37.9038,37.9637,38.3593,40.4835,38.5958,38.2944,38.479,38.833,39.1013,40.1796,38.7896,38.1391,38.0211,38.1328,38.2339,38.2934,38.6673,39.7456,39.247,39.2113,39.309,39.3967,39.4393,39.6783
